,edit_count,sentiment,neg_sentiment
2013-04-18,19.5,-0.25330876178231426,0.620859272584947
2013-04-19,19.3,-0.27868418114072663,0.6325259392516137
2013-04-20,19.066666666666666,-0.2773809453847003,0.6347481614738357
2013-04-21,18.233333333333334,-0.24147276766044887,0.6167994435251178
2013-04-22,17.6,-0.2831617816978991,0.6384661101917845
2013-04-23,17.366666666666667,-0.2887119804515739,0.6426327768584511
2013-04-24,17.266666666666666,-0.27752893894712266,0.6369184911441654
2013-04-25,16.566666666666666,-0.25448562968760063,0.623573896549571
2013-04-26,16.233333333333334,-0.2747715496840089,0.6338303068059812
2013-04-27,15.833333333333334,-0.2698340626948514,0.6290684020440764
2013-04-28,15.633333333333333,-0.24082227557548552,0.6147826877583621
2013-04-29,15.933333333333334,-0.22366756061363885,0.6064493544250288
2013-04-30,15.733333333333333,-0.22658848672756224,0.6092271322028064
2013-05-01,13.733333333333333,-0.259925775309759,0.6269690676866774
2013-05-02,13.633333333333333,-0.2717884466850337,0.6158579565755663
2013-05-03,13.333333333333334,-0.28617618638312586,0.622524623242233
2013-05-04,13.266666666666667,-0.3140846124096291,0.6391912899088996
2013-05-05,13.2,-0.31619192926439865,0.6391912899088996
2013-05-06,13.2,-0.31348042456659897,0.6391912899088997
2013-05-07,11.8,-0.30667618935799673,0.61935002006763
2013-05-08,11.466666666666667,-0.3130809015581616,0.6060166867342965
2013-05-09,8.9,-0.3407410263856994,0.619940737367208
2013-05-10,8.233333333333333,-0.33190385446026066,0.6154962929227635
2013-05-11,7.0,-0.32882245844192265,0.6133595407860113
2013-05-12,6.333333333333333,-0.3287754487552937,0.6119706518971224
2013-05-13,5.233333333333333,-0.32459504857640364,0.5937888337153043
2013-05-14,4.866666666666666,-0.3175018720597841,0.5725767125031831
2013-05-15,4.533333333333333,-0.30929000686647,0.5697989347254052
2013-05-16,4.433333333333334,-0.24411193640074635,0.5364656013920719
2013-05-17,4.166666666666667,-0.2470638491181321,0.537547852474323
2013-05-18,3.7666666666666666,-0.2520509768289233,0.5399007936507937
2013-05-19,3.6333333333333333,-0.23392859635372007,0.5149007936507937
2013-05-20,3.6,-0.19567391081934887,0.4926785714285714
2013-05-21,3.6333333333333333,-0.26157070303247093,0.5260119047619047
2013-05-22,3.6333333333333333,-0.2614920288750104,0.5260119047619047
2013-05-23,3.8,-0.23064407478722318,0.509345238095238
2013-05-24,3.7333333333333334,-0.2542080651531144,0.5217261904761905
2013-05-25,3.3666666666666667,-0.2874714199512724,0.5404761904761906
2013-05-26,4.8,-0.2667696104862511,0.5303312629399586
2013-05-27,5.766666666666667,-0.285844056449157,0.5426968543378081
2013-05-28,5.733333333333333,-0.3188819534001966,0.5426968543378081
2013-05-29,5.433333333333334,-0.2934933398913893,0.5288079654489192
2013-05-30,5.233333333333333,-0.2811334647819287,0.5065857432266969
2013-05-31,5.166666666666667,-0.24791939537573718,0.4732524098933636
2013-06-01,5.533333333333333,-0.2734331550826968,0.5035554401963939
2013-06-02,5.766666666666667,-0.2248711069554429,0.4785554401963939
2013-06-03,5.8,-0.22617580130335432,0.4785554401963939
2013-06-04,5.933333333333334,-0.2212634761182556,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306074411154682,0.48774735938831315
2013-06-06,6.4,-0.2749422913695606,0.5210806927216465
2013-06-07,6.433333333333334,-0.30815962214323206,0.5544140260549798
2013-06-08,6.366666666666666,-0.27514818866106194,0.5210806927216465
2013-06-09,6.033333333333333,-0.2689670431519779,0.5010806927216465
2013-06-10,6.033333333333333,-0.2986604589129718,0.5177473593883131
2013-06-11,5.966666666666667,-0.3076935542529059,0.5260806927216464
2013-06-12,6.133333333333334,-0.315861239125851,0.5460806927216465
2013-06-13,6.2,-0.31661491800399943,0.5627473593883131
2013-06-14,6.3,-0.325772192965471,0.5660806927216464
2013-06-15,6.233333333333333,-0.3578526446129116,0.5660806927216464
2013-06-16,5.766666666666667,-0.34309061854136313,0.5422711689121226
2013-06-17,5.633333333333334,-0.36959636935643675,0.555604502245456
2013-06-18,5.633333333333334,-0.36959636935643675,0.555604502245456
2013-06-19,5.566666666666666,-0.4029179446801774,0.555604502245456
2013-06-20,5.5,-0.3702740990028016,0.5222711689121227
2013-06-21,5.466666666666667,-0.3370363556251161,0.4889378355787893
2013-06-22,5.4,-0.3578036095935669,0.49727116891212264
2013-06-23,5.266666666666667,-0.30487722935662326,0.4706045022454559
2013-06-24,5.1,-0.27243476810441075,0.4372711689121226
2013-06-25,3.566666666666667,-0.2598241098354131,0.4140827631150212
2013-06-26,2.8,-0.24488603175976575,0.40588383838383835
2013-06-27,2.8,-0.24488603175976575,0.40588383838383835
2013-06-28,2.7,-0.2547240280571782,0.3947727272727272
2013-06-29,2.7,-0.2547240280571782,0.3947727272727272
2013-06-30,2.7,-0.2547240280571782,0.3947727272727272
2013-07-01,2.3666666666666667,-0.262174998612975,0.39780303030303027
2013-07-02,2.1,-0.2774588318087408,0.38946969696969697
2013-07-03,2.0,-0.24501901051247274,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928671515413695,0.35916666666666663
2013-07-05,1.7333333333333334,-0.24803952465218213,0.35805555555555557
2013-07-06,1.5,-0.21615797739416834,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612695516338423,0.32472222222222225
2013-07-08,1.6,-0.21736139715900496,0.3413888888888889
2013-07-09,1.6666666666666667,-0.2502508696038571,0.37472222222222223
2013-07-10,1.6,-0.21723499855588352,0.3413888888888889
2013-07-11,1.6,-0.18928777934303356,0.32472222222222225
2013-07-12,1.4666666666666666,-0.15116652926991858,0.3047222222222222
2013-07-13,1.4,-0.1504128503917702,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509782911529617,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509782911529617,0.30138888888888893
2013-07-16,1.3,-0.20767365893910802,0.33472222222222225
2013-07-17,1.2666666666666666,-0.17442801993281123,0.30138888888888893
2013-07-18,1.2666666666666666,-0.17442801993281123,0.30138888888888893
2013-07-19,1.3,-0.20774076184819618,0.33472222222222225
2013-07-20,1.3,-0.20774076184819618,0.33472222222222225
2013-07-21,1.3,-0.20774076184819618,0.33472222222222225
2013-07-22,1.1666666666666667,-0.18891936641127346,0.3097222222222223
2013-07-23,1.1666666666666667,-0.2551451375205366,0.3430555555555556
2013-07-24,1.1666666666666667,-0.2551451375205366,0.3430555555555556
2013-07-25,1.2,-0.22333754004230577,0.3430555555555556
2013-07-26,0.9333333333333333,-0.2150841164210486,0.32222222222222224
2013-07-27,1.1,-0.22456175204307313,0.34222222222222226
2013-07-28,1.1,-0.22456175204307313,0.34222222222222226
2013-07-29,1.1,-0.22456175204307313,0.34222222222222226
2013-07-30,1.1,-0.22456175204307313,0.34222222222222226
2013-07-31,1.2333333333333334,-0.18521697199533857,0.32222222222222224
2013-08-01,1.3666666666666667,-0.20457238233278668,0.34722222222222227
2013-08-02,1.3666666666666667,-0.20457238233278668,0.34722222222222227
2013-08-03,1.1333333333333333,-0.17212490571869743,0.31388888888888894
2013-08-04,1.0,-0.1611297070980072,0.30833333333333335
2013-08-05,1.0333333333333334,-0.19372189044952393,0.3416666666666667
2013-08-06,1.0,-0.1287822961807251,0.30833333333333335
2013-08-07,1.0,-0.12337349553902945,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380184729894002,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380184729894002,0.30833333333333335
2013-08-10,0.9333333333333333,-0.0923257698615392,0.2916666666666667
2013-08-11,0.9,-0.12227933506170909,0.2916666666666667
2013-08-12,0.9,-0.12227933506170909,0.2916666666666667
2013-08-13,0.9,-0.122211953997612,0.2916666666666667
2013-08-14,1.0,-0.11163227789931826,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395365324285294,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395365324285294,0.29907407407407405
2013-08-17,1.3,-0.13721706238057876,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390432046519385,0.29907407407407405
2013-08-19,1.3666666666666667,-0.13627645472685496,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420154255849342,0.35833333333333334
2013-08-21,1.7,-0.12926417909286642,0.35833333333333334
2013-08-22,1.8,-0.11386655591152332,0.35
2013-08-23,1.8666666666666667,-0.14643189929149766,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100283154734858,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100283154734858,0.4166666666666667
2013-08-26,1.8,-0.16910965689906368,0.39666666666666667
2013-08-27,1.8,-0.16910965689906368,0.39666666666666667
2013-08-28,1.8,-0.16910965689906368,0.39666666666666667
2013-08-29,1.8,-0.16910965689906368,0.39666666666666667
2013-08-30,1.8,-0.1955109680581976,0.41000000000000003
2013-08-31,1.7,-0.20876110244680335,0.41833333333333333
2013-09-01,1.8333333333333333,-0.22732262212921073,0.44333333333333336
2013-09-02,1.8666666666666667,-0.26058924395728994,0.4766666666666667
2013-09-03,1.8666666666666667,-0.28807147243508585,0.49333333333333335
2013-09-04,1.8666666666666667,-0.2887103885301837,0.49333333333333335
2013-09-05,1.8333333333333333,-0.3204636742560952,0.49333333333333335
2013-09-06,1.7666666666666666,-0.3246380329021701,0.4766666666666667
2013-09-07,1.7333333333333334,-0.2913202086974073,0.44333333333333336
2013-09-08,1.7333333333333334,-0.2913202086974073,0.44333333333333336
2013-09-09,1.7,-0.3232293844112643,0.44333333333333336
2013-09-10,1.7,-0.3232293844112643,0.44333333333333336
2013-09-11,1.7,-0.3232293844112643,0.44333333333333336
2013-09-12,1.6666666666666667,-0.2902668535599002,0.41000000000000003
2013-09-13,1.5666666666666667,-0.300846529658194,0.3988888888888889
2013-09-14,1.2666666666666666,-0.2759493244908474,0.3692592592592593
2013-09-15,1.2666666666666666,-0.2759493244908474,0.3692592592592593
2013-09-16,1.2666666666666666,-0.2093816273631873,0.33592592592592596
2013-09-17,1.2666666666666666,-0.2093816273631873,0.33592592592592596
2013-09-18,1.1666666666666667,-0.1770094931015262,0.30259259259259264
2013-09-19,0.8666666666666667,-0.15908440526988774,0.27666666666666667
2013-09-20,0.8333333333333334,-0.18402176873551476,0.27666666666666667
2013-09-21,0.7,-0.16610438701179295,0.25166666666666665
2013-09-22,0.7666666666666667,-0.11692988203631509,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416654725869496,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416654725869496,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658208628495534,0.19333333333333333
2013-09-26,0.7,-0.08594077090422311,0.19333333333333333
2013-09-27,0.7,-0.08594077090422311,0.19333333333333333
2013-09-28,0.7333333333333333,-0.05320765435695648,0.19333333333333333
2013-09-29,0.5666666666666667,-0.0331863929828008,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808482567469279,0.13333333333333333
2013-10-01,0.43333333333333335,0.04291803489128749,0.10833333333333334
2013-10-02,0.43333333333333335,0.0435728594660759,0.10833333333333334
2013-10-03,0.5666666666666667,0.05905206782950296,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228316727611754,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182584163215426,0.08611111111111111
2013-10-06,1.1333333333333333,0.055967386618808464,0.11574074074074074
2013-10-07,1.1333333333333333,0.055967386618808464,0.11574074074074074
2013-10-08,1.1333333333333333,0.055967386618808464,0.11574074074074074
2013-10-09,1.1333333333333333,0.055967386618808464,0.11574074074074074
2013-10-10,1.1333333333333333,0.055967386618808464,0.11574074074074074
2013-10-11,1.1333333333333333,0.055967386618808464,0.11574074074074074
2013-10-12,1.1333333333333333,0.055967386618808464,0.11574074074074074
2013-10-13,1.1333333333333333,0.055967386618808464,0.11574074074074074
2013-10-14,1.1333333333333333,0.055967386618808464,0.11574074074074074
2013-10-15,1.4,0.07066531236524935,0.12407407407407407
2013-10-16,1.3666666666666667,0.03736102437531506,0.12407407407407407
2013-10-17,1.3666666666666667,0.03736102437531506,0.12407407407407407
2013-10-18,1.8,0.02824095619200302,0.1445868945868946
2013-10-19,1.9666666666666666,0.031329314435309494,0.15792022792022792
2013-10-20,2.3333333333333335,0.004496601654963928,0.18822325822325822
2013-10-21,3.6333333333333333,0.003022186265063394,0.20446257446257446
2013-10-22,3.7333333333333334,-0.03700124115607501,0.22470066970066968
2013-10-23,4.3,-0.04743386281742952,0.2462692971516501
2013-10-24,4.733333333333333,-0.07054103402891672,0.2744744253567783
2013-10-25,4.733333333333333,-0.07054103402891672,0.2744744253567783
2013-10-26,4.933333333333334,-0.11697188654143528,0.2994744253567783
2013-10-27,5.3,-0.12667640142782896,0.3206865465688995
2013-10-28,5.433333333333334,-0.17807986948037513,0.34735321323556617
2013-10-29,5.933333333333334,-0.1990297721473148,0.37401987990223284
2013-10-30,6.7,-0.20667752957386692,0.3943097349746966
2013-10-31,6.966666666666667,-0.2359204676685359,0.4128282534932151
2013-11-01,7.0,-0.20316863128916676,0.39616158682654845
2013-11-02,7.533333333333333,-0.20166039406332595,0.39666663733159896
2013-11-03,7.7,-0.2347226824271006,0.4299999706649323
2013-11-04,7.933333333333334,-0.24931347859309672,0.4369444151093767
2013-11-05,7.8,-0.21780830642874488,0.42064811881308045
2013-11-06,7.866666666666666,-0.21921234648719876,0.4373147854797471
2013-11-07,8.033333333333333,-0.24165626686111538,0.46398145214641384
2013-11-08,8.466666666666667,-0.26015135216165874,0.48962247778743945
2013-11-09,8.6,-0.26016306397765177,0.5062891444541061
2013-11-10,8.866666666666667,-0.26854362033257184,0.5271224777874395
2013-11-11,9.0,-0.2848874404276341,0.5521224777874394
2013-11-12,9.1,-0.31781657280970904,0.5854558111207727
2013-11-13,9.766666666666667,-0.3247259442254831,0.6054558111207728
2013-11-14,9.5,-0.339423869971924,0.5971224777874394
2013-11-15,9.733333333333333,-0.364221385046336,0.6256939063588681
2013-11-16,9.8,-0.3968766142174532,0.6590272396922014
2013-11-17,9.366666666666667,-0.3877565460341411,0.6385144191793809
2013-11-18,9.433333333333334,-0.4048050270557498,0.6489906096555713
2013-11-19,9.466666666666667,-0.3838032169644372,0.6381320237969855
2013-11-20,8.466666666666667,-0.3935272531377007,0.6441149297798915
2013-11-21,8.533333333333333,-0.40290621801344173,0.6488768345417962
2013-11-22,8.3,-0.4186861247000563,0.6573082070908158
2013-11-23,8.066666666666666,-0.4159667692554334,0.6568808566634653
2013-11-24,9.3,-0.42829668407229843,0.6794033791859879
2013-11-25,9.5,-0.43119253167384836,0.6805938553764641
2013-11-26,9.233333333333333,-0.4544360888765439,0.6927150674976762
2013-11-27,9.566666666666666,-0.46223970487046756,0.6971595119421207
2013-11-28,9.933333333333334,-0.45151024503045917,0.6922877170703258
2013-11-29,9.666666666666666,-0.46001462022100975,0.6964423064423065
2013-11-30,10.0,-0.47201011158904144,0.7024851914325598
2013-12-01,10.433333333333334,-0.4763107219459021,0.7035963025436709
2013-12-02,10.3,-0.48928348211629924,0.7104986594460279
2013-12-03,10.233333333333333,-0.4887218276810355,0.7104986594460279
2013-12-04,9.7,-0.4636737058710761,0.6813319927793612
2013-12-05,9.566666666666666,-0.5025823480041531,0.7013319927793611
2013-12-06,9.833333333333334,-0.4933726404261298,0.6979986594460279
2013-12-07,9.8,-0.5037416571529415,0.7046653261126946
2013-12-08,9.433333333333334,-0.5180794367726964,0.7123576338050023
2013-12-09,9.833333333333334,-0.534794859914613,0.7206909671383356
2013-12-10,9.9,-0.5171063720967692,0.7098576338050022
2013-12-11,9.933333333333334,-0.5106780282444082,0.7048576338050022
2013-12-12,10.066666666666666,-0.489869286368351,0.6953338242811927
2013-12-13,10.133333333333333,-0.4875495628200398,0.6935156424630108
2013-12-14,10.666666666666666,-0.5084315170280562,0.7205989757963441
2013-12-15,11.133333333333333,-0.4926190713004505,0.7126624678598362
2013-12-16,11.833333333333334,-0.4756326086970059,0.7039668156859232
2013-12-17,13.0,-0.4935405160921417,0.7296811014002089
2013-12-18,14.166666666666666,-0.4967790489380778,0.7312684029875105
2013-12-19,15.2,-0.511345862362808,0.7389557414888024
2013-12-20,16.1,-0.5080736556678166,0.7371038896369507
2013-12-21,17.533333333333335,-0.4887656638394822,0.7274885050215661
2013-12-22,17.466666666666665,-0.4817902266354392,0.722488505021566
2013-12-23,18.133333333333333,-0.461388453829671,0.711377393910455
2013-12-24,17.733333333333334,-0.47177803955449293,0.7168548713879324
2013-12-25,18.433333333333334,-0.47350695898676975,0.7173310618641229
2013-12-26,19.133333333333333,-0.4507286548171944,0.7034421729752339
2013-12-27,19.433333333333334,-0.430940763591512,0.6917755063085674
2013-12-28,19.333333333333332,-0.4371670584721058,0.6946183156731158
2013-12-29,19.066666666666666,-0.42707255299931707,0.6892214902762904
2013-12-30,18.866666666666667,-0.42982642161393075,0.6903011124085442
2013-12-31,18.966666666666665,-0.4374595479257628,0.6947455568529886
2014-01-01,18.9,-0.42277341090186354,0.6859492605566923
2014-01-02,18.966666666666665,-0.4232396379034776,0.6859492605566923
2014-01-03,19.7,-0.43338543677087665,0.7071613817688135
2014-01-04,20.366666666666667,-0.4246294287362159,0.7023994770069087
2014-01-05,20.6,-0.44495240252283175,0.7125955554382812
2014-01-06,20.7,-0.4359109475605101,0.7078336506763765
2014-01-07,23.0,-0.42057801149521234,0.7003219135871747
2014-01-08,23.3,-0.42668643042180904,0.7033219135871747
2014-01-09,23.3,-0.4679993866357601,0.7266552469205081
2014-01-10,24.633333333333333,-0.4888372492598225,0.7392478395131007
2014-01-11,25.266666666666666,-0.5044780179415129,0.7462075464728076
2014-01-12,24.933333333333334,-0.5119750284193786,0.7502479505132116
2014-01-13,24.566666666666666,-0.49754540774115236,0.7431646171798784
2014-01-14,24.133333333333333,-0.5075227601592761,0.7475296965449576
2014-01-15,23.633333333333333,-0.5247795514334608,0.7562253487188707
2014-01-16,23.1,-0.5137157219642581,0.74980930861862
2014-01-17,22.2,-0.5208948228561585,0.7533013721106836
2014-01-18,20.833333333333332,-0.5337061018064949,0.7595029224982804
2014-01-19,19.8,-0.5463989211104312,0.7657992187945768
2014-01-20,18.633333333333333,-0.5553143190038609,0.7695322504687849
2014-01-21,19.233333333333334,-0.5481697352039607,0.7676091735457079
2014-01-22,18.633333333333333,-0.5725006796381511,0.7801091735457079
2014-01-23,18.1,-0.5680516890900527,0.7780350994716339
2014-01-24,17.066666666666666,-0.57957085946515,0.7847017661383006
2014-01-25,16.733333333333334,-0.592877063505522,0.7938287502652847
2014-01-26,16.033333333333335,-0.5753931674056633,0.7854954169319514
2014-01-27,15.9,-0.5575921186836617,0.7766472094567417
2014-01-28,17.133333333333333,-0.567909671940933,0.7825995904091224
2014-01-29,17.9,-0.5611421450563989,0.780106712916245
2014-01-30,17.966666666666665,-0.5662030372939562,0.7828844906940229
2014-01-31,17.666666666666668,-0.5521807543572128,0.7763368716464037
2014-02-01,17.6,-0.5288619787298647,0.7652257605352927
2014-02-02,16.933333333333334,-0.5513784801312747,0.7773469726565048
2014-02-03,16.3,-0.5278488316342835,0.7654422107517429
2014-02-04,15.866666666666667,-0.5320990654446055,0.7669127989870369
2014-02-05,15.833333333333334,-0.5193763770989235,0.7605635926378306
2014-02-06,13.933333333333334,-0.5157176478349693,0.758551520203223
2014-02-07,13.2,-0.5038777098036666,0.7527737424254453
2014-02-08,13.266666666666667,-0.47682435846761134,0.7388848535365562
2014-02-09,11.966666666666667,-0.46784914152259893,0.7340700387217416
2014-02-10,11.266666666666667,-0.4573599723162242,0.7299674746191775
2014-02-11,11.4,-0.4778377547130308,0.7410785857302886
2014-02-12,11.533333333333333,-0.5044641166305972,0.7544119190636219
2014-02-13,11.633333333333333,-0.501666718004696,0.7536543433060461
2014-02-14,11.666666666666666,-0.4999569590176665,0.7536543433060461
2014-02-15,11.133333333333333,-0.5263607930218177,0.7676894310253444
2014-02-16,10.833333333333334,-0.5241192651200623,0.7665783199142332
2014-02-17,10.9,-0.507568278154565,0.7582449865808999
2014-02-18,10.733333333333333,-0.486949213982456,0.7315783199142332
2014-02-19,10.266666666666667,-0.47484386961994773,0.7263495617442985
2014-02-20,9.4,-0.4627513622759219,0.7032726386673755
2014-02-21,9.233333333333333,-0.471655584592134,0.7074393053340422
2014-02-22,9.0,-0.4538075513273028,0.698180046074783
2014-02-23,8.9,-0.45423245893215614,0.698180046074783
2014-02-24,8.466666666666667,-0.4637735322317457,0.7029419508366878
2014-02-25,8.733333333333333,-0.4894061310171846,0.7160732639680009
2014-02-26,8.366666666666667,-0.5236382920674876,0.7336171236171237
2014-02-27,6.966666666666667,-0.5405664747904317,0.741950456950457
2014-02-28,5.866666666666666,-0.539400630179988,0.741024531024531
2014-03-01,6.166666666666667,-0.5398066841368858,0.7413118873463701
2014-03-02,6.266666666666667,-0.5636238725076813,0.7536928397273226
2014-03-03,6.433333333333334,-0.5467073484683067,0.7439706175051003
2014-03-04,6.833333333333333,-0.5164741262221367,0.7273039508384336
2014-03-05,7.7,-0.5446804290153898,0.7415896651241478
2014-03-06,8.433333333333334,-0.5576018989223557,0.74864094717543
2014-03-07,8.8,-0.5648424745912143,0.751908921031639
2014-03-08,9.166666666666666,-0.5742256802888641,0.7560993972221153
2014-03-09,9.466666666666667,-0.5900397402616272,0.7644327305554486
2014-03-10,9.666666666666666,-0.6144192440989654,0.7764697675924858
2014-03-11,10.433333333333334,-0.616946320835686,0.7774276219986158
2014-03-12,10.866666666666667,-0.6254775299336542,0.7803905849615789
2014-03-13,10.966666666666667,-0.6124596069735632,0.7733730411019298
2014-03-14,10.933333333333334,-0.6114005401105916,0.7733730411019298
2014-03-15,10.8,-0.6202885341677639,0.777702045430934
2014-03-16,10.533333333333333,-0.6223927152190181,0.777702045430934
2014-03-17,10.833333333333334,-0.6064697608716195,0.7693687120976007
2014-03-18,11.133333333333333,-0.6032764877246722,0.7682576009864897
2014-03-19,11.666666666666666,-0.6078438263502622,0.7699242676531562
2014-03-20,12.5,-0.6305847326682911,0.7979242676531563
2014-03-21,13.033333333333333,-0.6292020232473786,0.7967546770098813
2014-03-22,13.433333333333334,-0.6197765872870858,0.8078657881209925
2014-03-23,14.133333333333333,-0.6114490418131129,0.8036991214543259
2014-03-24,14.1,-0.6432541428501383,0.8203657881209926
2014-03-25,14.666666666666666,-0.6159166606096733,0.8055509733061776
2014-03-26,15.0,-0.6041169917051665,0.7994903672455717
2014-03-27,14.933333333333334,-0.5966091927364244,0.7937664615216659
2014-03-28,16.1,-0.5836704655752054,0.7867897173356194
2014-03-29,16.566666666666666,-0.5738381657019727,0.7826230506689528
2014-03-30,17.733333333333334,-0.5776657240291121,0.7840850389730464
2014-03-31,17.5,-0.5874087269114346,0.7891007129542376
2014-04-01,18.133333333333333,-0.5663575808522341,0.777376575023203
2014-04-02,19.633333333333333,-0.5899219424035068,0.7894048769099956
2014-04-03,19.466666666666665,-0.6070370026711319,0.7986641361692547
2014-04-04,19.733333333333334,-0.5949388294653171,0.7927117552168739
2014-04-05,18.9,-0.5985606898105218,0.793993806498925
2014-04-06,18.4,-0.5804576991060976,0.7851702770871605
2014-04-07,18.0,-0.551544609097142,0.7699907899076733
2014-04-08,17.866666666666667,-0.5104278130771374,0.7477685676854511
2014-04-09,17.8,-0.5057278582864878,0.7454537528706363
2014-04-10,17.033333333333335,-0.4771278406571238,0.7278292317978393
2014-04-11,16.7,-0.44722888680539746,0.7106996021682097
2014-04-12,16.3,-0.4411802765143109,0.7081933365040493
2014-04-13,16.533333333333335,-0.43756945094256194,0.705971114281827
2014-04-14,16.566666666666666,-0.437376488497598,0.7065663523770651
2014-04-15,17.433333333333334,-0.4191414835191826,0.6966898091671886
2014-04-16,18.6,-0.4175472056057757,0.6958032843444936
2014-04-17,18.766666666666666,-0.42023292778465865,0.6974699510111603
2014-04-18,22.066666666666666,-0.4233764195630458,0.6999349370055581
2014-04-19,23.3,-0.4254637449962948,0.7009671950700741
2014-04-20,23.6,-0.43615142986346184,0.706105039681603
2014-04-21,24.4,-0.4715904555017419,0.7246235582001215
2014-04-22,23.866666666666667,-0.46375186886668207,0.7204568915334548
2014-04-23,24.1,-0.43764202963590626,0.7079568915334548
2014-04-24,24.266666666666666,-0.45756916510573914,0.7184238802613131
2014-04-25,24.266666666666666,-0.4403611392529,0.709332971170404
2014-04-26,24.333333333333332,-0.4392278204104391,0.7089962708337036
2014-04-27,23.433333333333334,-0.44065309360130533,0.7097230150197501
2014-04-28,23.133333333333333,-0.4413548214790755,0.7091277769245121
2014-04-29,22.133333333333333,-0.4146975452575408,0.6937768997315297
2014-04-30,21.433333333333334,-0.42091559048499616,0.6968072027618326
2014-05-01,21.5,-0.44992213619972354,0.7130474697251252
2014-05-02,20.633333333333333,-0.4504862652612814,0.7132105258630241
2014-05-03,20.333333333333332,-0.4309421269710174,0.6872845999370981
2014-05-04,19.366666666666667,-0.44592435173534933,0.6956179332704315
2014-05-05,19.833333333333332,-0.4278124166761198,0.6867290443815427
2014-05-06,19.933333333333334,-0.43429331891083306,0.6900623777148759
2014-05-07,20.4,-0.4402508963725902,0.6932912476104125
2014-05-08,20.9,-0.46704998246519697,0.7081463200741805
2014-05-09,21.133333333333333,-0.46154602069195866,0.705066609929253
2014-05-10,21.833333333333332,-0.4791064606627169,0.7174122889415988
2014-05-11,22.166666666666668,-0.49931089277822754,0.7289863630156729
2014-05-12,22.5,-0.510968371090044,0.7345886039120314
2014-05-13,22.366666666666667,-0.5096326270149433,0.7337805231039505
2014-05-14,22.333333333333332,-0.5008604224824335,0.7284233802468076
2014-05-15,21.6,-0.4924915634268319,0.724966590123351
2014-05-16,20.366666666666667,-0.46654419643589035,0.710853114946046
2014-05-17,19.9,-0.44780017531158034,0.6991864482793794
2014-05-18,16.1,-0.44388865265131155,0.6967214622849816
2014-05-19,14.433333333333334,-0.4322650224726532,0.6899114264426877
2014-05-20,13.766666666666667,-0.4207676087153517,0.6845542835855447
2014-05-21,13.9,-0.4096003720715429,0.6782579872892485
2014-05-22,13.633333333333333,-0.39254529446907693,0.6532579872892483
2014-05-23,13.366666666666667,-0.3864275559340701,0.6324246539559151
2014-05-24,12.6,-0.3614795205591384,0.6034391467095384
2014-05-25,12.366666666666667,-0.39049815127868454,0.6185906618610535
2014-05-26,12.533333333333333,-0.4050810901489303,0.6274921770125685
2014-05-27,12.766666666666667,-0.4078643170833944,0.629394350925612
2014-05-28,12.533333333333333,-0.38369152595432754,0.6008229223541834
2014-05-29,12.4,-0.4136337771995083,0.6174895890208502
2014-05-30,12.6,-0.4118651158026642,0.6174895890208502
2014-05-31,11.766666666666667,-0.4061623567388649,0.6140845710997032
2014-06-01,11.3,-0.4071162739795765,0.6150342387160375
2014-06-02,11.566666666666666,-0.4175868292055846,0.6358675720493708
2014-06-03,11.733333333333333,-0.4086843287067221,0.6303120164938153
2014-06-04,11.7,-0.4206171556855418,0.6368199530017518
2014-06-05,11.533333333333333,-0.4139498746936697,0.6168199530017519
2014-06-06,10.7,-0.41771547134540626,0.6174372369523692
2014-06-07,10.0,-0.37422280982089623,0.5942488311552676
2014-06-08,9.566666666666666,-0.36889820844535787,0.5914952079668618
2014-06-09,8.8,-0.33967780935040537,0.5763717511767384
2014-06-10,8.433333333333334,-0.33064617284992065,0.5713452961502834
2014-06-11,8.1,-0.3380787557826146,0.5752668647777344
2014-06-12,7.866666666666666,-0.2985371526996543,0.5532971678080375
2014-06-13,8.0,-0.2990009442847261,0.5537300682409378
2014-06-14,7.833333333333333,-0.29228482841266085,0.5337300682409378
2014-06-15,7.966666666666667,-0.3024267046674237,0.5403967349076044
2014-06-16,7.8,-0.2755901322455021,0.5237300682409378
2014-06-17,7.7,-0.25454477187899877,0.5137300682409378
2014-06-18,7.5,-0.24295485748424922,0.5081745126853823
2014-06-19,7.266666666666667,-0.26808977061087685,0.5206745126853822
